SNID,zhel,zcmb,zHD,PV,has_host,in_group,redshift_diff,abs_PV,z_relative_error,host_status,group_status
ATLAS16dpb,0.023083,0.022381,0.02215,68,1,0,-0.0007019999999999978,68,0.0014296235324697832,With Host,Not in Group
ATLAS16dqf,0.02117,0.020194,0.02034,-42,1,0,-0.0009760000000000012,42,0.008502598016060462,With Host,Not in Group
ATLAS16dtf,0.013082,0.013526,0.0137,-50,1,0,0.00044399999999999995,50,0.0003822045558783061,With Host,Not in Group
ATLAS16eej,0.049372,0.048268,0.04771,160,1,0,-0.0011040000000000008,160,0.002531799400469902,With Host,Not in Group
ATLAS17ajn,0.028706,0.029876,0.02978,29,1,0,0.001170000000000001,29,0.0011495854525186374,With Host,Not in Group
ATLAS17ajs,0.032655,0.033704,0.03451,-233,1,0,0.0010489999999999944,233,0.00021436227224008573,With Host,Not in Group
ATLAS17axb,0.031652,0.032641,0.03143,351,1,0,0.0009890000000000038,351,0.0032225451788196638,With Host,Not in Group
ATLAS17bas,0.02222,0.023314,0.02357,-76,1,0,0.0010940000000000012,76,0.0004500450045004501,With Host,Not in Group
ATLAS17dzg,0.052169,0.052784,0.0536,-232,1,0,0.0006149999999999975,232,0.00011501083018650923,With Host,Not in Group
CSS151120-0,0.07192,0.071833,0.0718,10,0,0,-8.700000000000374e-05,10,0.008342602892102336,No Host,Not in Group
CSS160129,0.06766,0.068408,0.06844,-9,0,0,0.0007479999999999987,9,0.014779781259237365,No Host,Not in Group
CSS160428,0.03029,0.030809,0.03148,-196,1,0,0.0005189999999999986,196,0.0049521294156487285,With Host,Not in Group
CSS161013,0.079,0.077993,0.07841,-116,0,0,-0.001006999999999994,116,0.0379746835443038,No Host,Not in Group
Gaia16acv,0.07772,0.078332,0.07859,-72,1,0,0.0006120000000000014,72,0.001273803396809058,With Host,Not in Group
Gaia16agf,0.025066,0.025533,0.02509,130,0,0,0.00046699999999999867,130,0.0009973669512487035,No Host,Not in Group
Gaia16aki,0.073632,0.073984,0.07393,15,1,0,0.0003519999999999912,15,9.506736201651455e-05,With Host,Not in Group
Gaia16bba,0.030458,0.029344,0.0299,-161,1,0,-0.0011140000000000004,161,0.0028235603125615605,With Host,Not in Group
Gaia17bci,0.01859,0.018884,0.01896,-22,1,0,0.0002940000000000026,22,0.008068854222700376,With Host,Not in Group
iPTF16auf,0.015018,0.015659,0.01543,68,1,0,0.0006409999999999992,68,0.00033293381275802374,With Host,Not in Group
iPTF17dz,0.092,0.092836,0.09293,-26,1,0,0.0008360000000000034,26,0.10869565217391305,With Host,Not in Group
iPTF17fs,0.108,0.10831,0.10863,-87,0,0,0.0003100000000000047,87,0.0462962962962963,No Host,Not in Group
MASTERJ0134,0.044846,0.043906,0.04369,61,1,0,-0.0009399999999999964,61,0.000891941310261785,With Host,Not in Group
MASTERJ2222,0.023943,0.022834,0.02291,-23,1,0,-0.0011089999999999989,23,0.003633629870943491,With Host,Not in Group
MASTEROTJ08,0.030584,0.031565,0.03118,111,1,0,0.0009810000000000027,111,0.004904525241956578,With Host,Not in Group
MASTEROTJ15,0.056436,0.056904,0.05682,25,1,0,0.00046800000000000314,25,0.0002657877950244525,With Host,Not in Group
PS15adh,0.102757,0.103868,0.10363,65,1,0,0.0011110000000000009,65,0.00020436563932384167,With Host,Not in Group
PS15ahs,0.025513,0.025217,0.02534,-37,1,0,-0.0002960000000000011,37,0.0016070238701838277,With Host,Not in Group
PS15aii,0.046549,0.047682,0.04777,-26,1,0,0.001133000000000002,26,0.00019334464757567296,With Host,Not in Group
PS15akf,0.058628,0.059493,0.06011,-175,1,0,0.0008649999999999977,175,0.00018762366104932795,With Host,Not in Group
PS15asb,0.04863,0.049516,0.04989,-107,0,0,0.0008859999999999979,107,0.006785934608266502,No Host,Not in Group
PS15atx,0.071881,0.07301,0.07252,136,1,0,0.001129000000000005,136,0.003728384413127252,With Host,Not in Group
PS15bbn,0.0371,0.036015,0.03624,-64,0,0,-0.0010850000000000026,64,0.003234501347708895,No Host,Not in Group
PS15bdr,0.07096,0.070939,0.07116,-61,1,0,-2.0999999999993246e-05,61,0.00019729425028184894,With Host,Not in Group
PS15bif,0.07937,0.078547,0.07845,28,0,0,-0.0008229999999999904,28,0.00333879299483432,No Host,Not in Group
PS15bjg,0.068888,0.067584,0.06786,-78,1,0,-0.0013039999999999996,78,0.00017419579607478805,With Host,Not in Group
PS15brr,0.051804,0.050628,0.05049,40,1,0,-0.0011760000000000034,40,0.0017180140529688824,With Host,Not in Group
PS15bsq,0.034304,0.033087,0.03371,-179,1,0,-0.0012170000000000028,179,0.0004955690298507463,With Host,Not in Group
PS15bst,0.088499,0.087247,0.08739,-38,1,0,-0.0012519999999999892,38,0.0019322252228838746,With Host,Not in Group
PS15bwh,0.072671,0.071486,0.07158,-27,0,0,-0.0011850000000000055,27,0.005917078339365084,No Host,Not in Group
PS15bzz,0.08024,0.079007,0.07931,-84,1,0,-0.0012330000000000119,84,0.0001246261216350947,With Host,Not in Group
PS15cfn,0.11057,0.109424,0.10944,-4,1,0,-0.0011460000000000081,4,0.0013566066745048385,With Host,Not in Group
PS15cge,0.085191,0.083868,0.08414,-75,1,0,-0.0013230000000000047,75,0.00014085994999471775,With Host,Not in Group
PS15cku,0.023273,0.022219,0.02325,-302,1,0,-0.0010539999999999994,302,0.003007777252610321,With Host,Not in Group
PS15cms,0.06479,0.066027,0.06627,-70,1,0,0.001237000000000002,70,0.00041673097700262385,With Host,Not in Group
PS15coh,0.018837,0.017961,0.01839,-127,1,0,-0.0008759999999999983,127,0.0037160906726124115,With Host,Not in Group
PS15cwx,0.030065,0.030065,0.03086,-232,1,0,0.0,232,0.0036254781307167804,With Host,Not in Group
PS15cze,0.039371,0.038913,0.04035,-414,1,0,-0.0004580000000000001,414,0.0005333875187320616,With Host,Not in Group
PS15dpl,0.026422,0.026416,0.0273,-259,0,0,-6.000000000002531e-06,259,0.0024222239043221556,No Host,Not in Group
PS15mt,0.07085,0.071926,0.07193,-2,1,0,0.0010760000000000075,2,0.0012420606916019761,With Host,Not in Group
PS15zn,0.054723,0.055898,0.05609,-55,1,0,0.0011750000000000024,55,0.00020101237139776693,With Host,Not in Group
PS16aer,0.055467,0.056678,0.05693,-71,1,0,0.0012109999999999968,71,0.00023437359150485873,With Host,Not in Group
PS16amf,0.09,0.090235,0.09057,-92,1,0,0.0002349999999999991,92,0.06666666666666667,With Host,Not in Group
PS16axi,0.039299,0.040565,0.04089,-93,1,0,0.0012659999999999963,93,0.000279905341102827,With Host,Not in Group
PS16ayd,0.053997,0.054848,0.05469,46,1,0,0.0008509999999999976,46,0.00020371502120488175,With Host,Not in Group
PS16bby,0.053427,0.054298,0.05468,-109,1,0,0.0008709999999999968,109,0.0015535216276414546,With Host,Not in Group
PS16bnz,0.0627,0.063976,0.06446,-135,1,0,0.0012759999999999994,135,0.0033971291866028703,With Host,Not in Group
PS16ccn,0.02431,0.023947,0.02457,-183,0,0,-0.00036299999999999874,183,0.006581653640477171,No Host,Not in Group
PS16cqa,0.043857,0.044326,0.04521,-253,1,0,0.0004689999999999972,253,0.0002964179036413799,With Host,Not in Group
PS16cvc,0.02954,0.028443,0.02915,-206,1,0,-0.0010970000000000008,206,0.003046716316858497,With Host,Not in Group
PS16dnp,0.051273,0.049983,0.05023,-71,1,0,-0.0012899999999999995,71,0.0006046067130848595,With Host,Not in Group
PS16drf,0.05749,0.056299,0.05587,121,1,0,-0.0011909999999999976,121,0.001791615933205775,With Host,Not in Group
PS16ejh,0.050718,0.049638,0.04906,166,1,0,-0.0010799999999999976,166,0.0029575298710516973,With Host,Not in Group
PS16el,0.047806,0.04896,0.0494,-126,1,0,0.0011539999999999953,126,0.00020917876417186128,With Host,Not in Group
PS16em,0.069815,0.07113,0.07083,85,1,0,0.0013149999999999967,85,0.0024779775119959896,With Host,Not in Group
PS16eqv,0.085271,0.084568,0.08458,-4,1,0,-0.0007029999999999953,4,0.0017590974657269176,With Host,Not in Group
PS16evk,0.054468,0.0532,0.05262,165,1,0,-0.0012680000000000052,165,0.00025703165161195565,With Host,Not in Group
PS16ez,0.091729,0.092904,0.09278,34,1,0,0.0011749999999999955,34,8.721342214566821e-05,With Host,Not in Group
PS16fa,0.04611,0.047342,0.0476,-74,1,0,0.001232000000000004,74,0.0002168726957276079,With Host,Not in Group
PS16fbb,0.0525,0.051386,0.05106,92,1,0,-0.001113999999999997,92,0.001904761904761905,With Host,Not in Group
PS16n,0.052728,0.052676,0.05309,-119,1,0,-5.1999999999996493e-05,119,0.00041723562433621604,With Host,Not in Group
PS17akj,0.046808,0.047802,0.04777,9,1,0,0.0009939999999999949,9,0.00012818321654418048,With Host,Not in Group
PS17bii,0.073391,0.074672,0.07446,58,1,0,0.0012810000000000044,58,0.0002316360316660081,With Host,Not in Group
PS17cjo,0.056,0.057157,0.0578,-184,1,0,0.0011569999999999983,184,0.017857142857142856,With Host,Not in Group
PS17ckg,0.05,0.0509,0.05092,-6,1,0,0.000899999999999998,6,0.02,With Host,Not in Group
PS17tn,0.044704,0.045492,0.0459,-117,1,0,0.000787999999999997,117,0.00024606299212598425,With Host,Not in Group
PS17yt,0.069763,0.070464,0.07073,-73,1,0,0.0007009999999999933,73,0.0003010191648868311,With Host,Not in Group
PSNJ0107203,0.017005,0.016005,0.01682,-240,1,0,-0.0010000000000000009,240,0.0022934431049691268,With Host,Not in Group
PSNJ0153424,0.025647,0.024744,0.02556,-238,1,0,-0.000903000000000001,238,0.0002729364058174445,With Host,Not in Group
PSNJ0252467,0.028086,0.027485,0.02816,-198,1,0,-0.0006010000000000008,198,0.0009969379762159083,With Host,Not in Group
PSNJ0309425,0.020117,0.01954,0.02117,-478,1,0,-0.0005770000000000011,478,0.004821792513794303,With Host,Not in Group
PSNJ0717457,0.007589,0.008123,0.00861,-144,1,0,0.0005339999999999998,144,0.000922387666359204,With Host,Not in Group
PSNJ0859349,0.02812,0.028744,0.02938,-186,1,0,0.0006239999999999996,186,0.0004978662873399716,With Host,Not in Group
PSNJ1204051,0.043851,0.04502,0.04545,-123,1,0,0.0011689999999999964,123,0.00031926295865544686,With Host,Not in Group
PSNJ1300323,0.023156,0.024067,0.02414,-22,1,0,0.0009110000000000021,22,0.0072119537053031615,With Host,Not in Group
PSNJ1602512,0.020254,0.020391,0.02052,-37,1,0,0.00013699999999999823,37,0.00627036634738817,With Host,Not in Group
PSNJ1628383,0.029831,0.029912,0.02893,287,1,0,8.100000000000121e-05,287,0.052126981998592066,With Host,Not in Group
PSNJ2043531,0.015497,0.014493,0.01492,-127,1,0,-0.0010039999999999997,127,0.0010969865135187456,With Host,Not in Group
PSNJ2310226,0.03915,0.037869,0.03802,-43,1,0,-0.0012809999999999974,43,0.002375478927203065,With Host,Not in Group
PSNJ2352371,0.026482,0.025248,0.02596,-208,1,0,-0.001233999999999999,208,0.00030209198701004454,With Host,Not in Group
PTSS-16efw,0.035573,0.035416,0.03568,-76,1,0,-0.00015699999999999742,76,0.0006465577825879178,With Host,Not in Group
PTSS17-niq,0.06828,0.069094,0.06897,35,1,0,0.0008140000000000092,35,0.00020503807850029293,With Host,Not in Group
SN2016ajf,0.020314,0.019776,0.02134,-461,1,0,-0.0005380000000000003,461,0.0013783597518952446,With Host,Not in Group
SN2016aqa,0.054589,0.055888,0.05621,-91,1,0,0.0012990000000000015,91,0.005440656542526883,With Host,Not in Group
SN2016aqb,0.062894,0.064195,0.06384,101,1,0,0.0013009999999999966,101,0.0006359907145355678,With Host,Not in Group
SN2016aqt,0.050412,0.051238,0.05105,53,1,0,0.0008260000000000003,53,0.00017852892168531304,With Host,Not in Group
SN2016ayg,0.04269,0.043283,0.04349,-61,1,0,0.0005930000000000032,61,0.0028109627547434997,With Host,Not in Group
SN2016blh,0.0238,0.024695,0.02381,258,1,0,0.000895,258,0.008949579831932772,With Host,Not in Group
SN2016blm,0.030642,0.031095,0.03105,14,0,0,0.000453000000000002,14,0.0011422230924874354,No Host,Not in Group
2016coj,0.004523,0.004887,0.0057,-243,1,0,0.00036399999999999974,243,0.01392880831306655,With Host,Not in Group
SN2016cuv,0.0832,0.083322,0.08352,-55,1,0,0.00012199999999999711,55,0.001983173076923077,With Host,Not in Group
SN2016esh,0.044573,0.044881,0.04583,-273,1,0,0.0003079999999999958,273,0.0005833127678190833,With Host,Not in Group
SN2016gfr,0.016693,0.016297,0.01671,-123,1,0,-0.0003960000000000005,123,0.007188641945725754,With Host,Not in Group
SN2016glp,0.08493,0.083656,0.0841,-122,1,0,-0.0012740000000000112,122,0.001412928293889085,With Host,Not in Group
SN2016glz,0.040994,0.039746,0.04077,-294,1,0,-0.001248000000000006,294,0.0017075669610186854,With Host,Not in Group
SN2016gmb,0.058269,0.057083,0.0583,-344,1,0,-0.0011859999999999996,344,0.001372942731126328,With Host,Not in Group
SN2016grz,0.08748,0.086556,0.08704,-133,1,0,-0.0009240000000000081,133,0.005715592135345221,With Host,Not in Group
SN2016hhv,0.06194,0.060675,0.06121,-152,1,0,-0.0012650000000000022,152,0.0022602518566354536,With Host,Not in Group
SN2016hpx,0.033375,0.033699,0.03282,255,1,0,0.0003239999999999979,255,0.013932584269662922,With Host,Not in Group
SN2016ixf,0.06602,0.067228,0.06711,32,1,0,0.0012080000000000007,32,0.0016661617691608604,With Host,Not in Group
SN2017cii,0.033238,0.033366,0.03289,139,1,0,0.0001280000000000031,139,0.0002106023226427583,With Host,Not in Group
SN2017ciy,0.037655,0.037625,0.03834,-206,1,0,-3.0000000000002247e-05,206,0.027884743062010355,With Host,Not in Group
SN2017cjv,0.059528,0.060789,0.06092,-37,1,0,0.0012610000000000052,37,0.0023518344308560675,With Host,Not in Group
SN2017ckx,0.027158,0.027786,0.02857,-230,1,0,0.0006280000000000001,230,0.00018410781353560645,With Host,Not in Group
SN2017cne,0.033771,0.034403,0.03346,273,1,0,0.0006320000000000006,273,0.00020727843415948593,With Host,Not in Group
SN2017coa,0.04,0.04045,0.04095,-144,1,0,0.000449999999999999,144,0.075,With Host,Not in Group
SN2017cpu,0.054404,0.055292,0.05502,78,1,0,0.0008879999999999999,78,0.00018381001396956107,With Host,Not in Group
SN2017dez,0.02468,0.024717,0.0244,92,1,0,3.699999999999884e-05,92,0.04051863857374392,With Host,Not in Group
SN2017dfu,0.045,0.045942,0.04552,121,1,0,0.0009419999999999984,121,0.022222222222222223,With Host,Not in Group
SN2017dgi,0.054261,0.05552,0.05485,189,1,0,0.0012590000000000032,189,0.00276441643169127,With Host,Not in Group
SN2017drh,0.005554,0.005423,0.00616,-221,1,0,-0.00013100000000000004,221,0.0009002520705797625,With Host,Not in Group
SN2017hn,0.02385,0.024923,0.02557,-189,1,0,0.001073000000000001,189,0.0003354297693920335,With Host,Not in Group
SN2017jl,0.016331,0.015293,0.01525,12,1,0,-0.001037999999999999,12,0.02718755740616007,With Host,Not in Group
SN2017lc,0.06,0.061194,0.06116,10,0,0,0.0011940000000000006,10,0.03333333333333333,No Host,Not in Group
SN2017mf,0.025612,0.026182,0.02598,59,1,0,0.0005700000000000011,59,0.0003513977822895518,With Host,Not in Group
SN2017ms,0.024483,0.025378,0.02591,-156,1,0,0.000895,156,0.0003676020095576522,With Host,Not in Group
SN2017mu,0.081617,0.082674,0.08268,-3,1,0,0.0010570000000000024,3,0.005207248489897938,With Host,Not in Group
SN2017nw,0.07696,0.07827,0.07803,67,1,0,0.0013100000000000056,67,0.0009095634095634095,With Host,Not in Group
Anguta,0.67,0.670665,0.67075,-16,0,0,0.0006649999999999157,16,0.007462686567164179,No Host,Not in Group
Aphrodite,1.3,1.299122,1.29911,2,0,0,-0.0008779999999999344,2,0.003846153846153846,No Host,Not in Group
Borg,1.34,1.340933,1.34101,-10,0,0,0.0009329999999998506,10,0.0037313432835820895,No Host,Not in Group
Eagle,1.019,1.019804,1.01988,-12,0,0,0.0008040000000000269,12,0.0004906771344455349,No Host,Not in Group
Elvis,0.839,0.839731,0.83981,-13,0,0,0.0007310000000000372,13,0.005959475566150179,No Host,Not in Group
Ferguson,1.02,1.020805,1.02088,-12,0,0,0.0008049999999999446,12,0.004901960784313725,No Host,Not in Group
Frodo,0.735,0.734335,0.73432,2,0,0,-0.0006650000000000267,2,0.0006802721088435375,No Host,Not in Group
Gabi,1.12,1.120847,1.12092,-11,0,0,0.0008469999999998201,11,0.004464285714285714,No Host,Not in Group
Greenburg,1.14,1.13918,1.13917,2,0,0,-0.0008199999999998209,2,0.004385964912280702,No Host,Not in Group
Hawk,0.49,0.490596,0.4907,-20,0,0,0.0005959999999999854,20,0.0010204081632653062,No Host,Not in Group
Inanna,1.307,1.306122,1.30611,2,0,0,-0.0008779999999999344,2,0.0003825554705432288,No Host,Not in Group
Koekemoer,1.23,1.230886,1.23096,-10,0,0,0.0008859999999999424,10,0.0040650406504065045,No Host,Not in Group
Lancaster,1.235,1.235891,1.23597,-10,0,0,0.0008909999999999751,10,0.0004048582995951417,No Host,Not in Group
Manipogo,0.854,0.854738,0.85482,-13,0,0,0.0007380000000000164,13,0.000585480093676815,No Host,Not in Group
Mcenroe,0.899,0.899756,0.89984,-13,0,0,0.0007559999999999789,13,0.0055617352614015575,No Host,Not in Group
Mcguire,1.357,1.356096,1.35608,2,0,0,-0.0009040000000000159,2,0.00036845983787767134,No Host,Not in Group
Nanna,1.141,1.141847,1.14192,-11,0,0,0.0008470000000000422,11,0.00043821209465381246,No Host,Not in Group
Ombo,0.975,0.974244,0.97423,2,0,0,-0.0007559999999999789,2,0.0005128205128205128,No Host,Not in Group
Patuxent,0.97,0.97078,0.97086,-12,0,0,0.0007800000000000029,12,0.005154639175257732,No Host,Not in Group
Qiqirn,0.64,0.640658,0.64075,-16,0,0,0.0006579999999999364,16,0.00078125,No Host,Not in Group
Rakke,0.739,0.738333,0.73832,2,0,0,-0.0006669999999999732,2,0.0006765899864682003,No Host,Not in Group
Ramone,0.954,0.954779,0.95486,-12,0,0,0.0007790000000000852,12,0.005241090146750524,No Host,Not in Group
Sasquatch,1.39,1.390956,1.39103,-10,0,0,0.0009560000000001789,10,0.0035971223021582736,No Host,Not in Group
SCP05D0,1.014,1.012359,1.01242,-8,0,0,-0.0016410000000000036,8,0.0004930966469428008,No Host,Not in Group
SCP05D6,1.315,1.313114,1.31317,-7,0,0,-0.0018860000000000543,7,0.0003802281368821293,No Host,Not in Group
SCP06C0,1.092,1.094404,1.09434,9,0,0,0.0024039999999998507,9,0.0004578754578754579,No Host,Not in Group
SCP06G4,1.35,1.351337,1.35136,-2,0,0,0.0013369999999999216,2,0.00037037037037037035,No Host,Not in Group
SCP06H5,1.231,1.232234,1.23225,-3,0,0,0.0012339999999999574,3,0.00040617384240454913,No Host,Not in Group
SCP06K0,1.415,1.416311,1.41633,-2,0,0,0.0013110000000000621,2,0.00035335689045936394,No Host,Not in Group
SCP06R12,1.212,1.210219,1.21027,-7,0,0,-0.0017810000000000326,7,0.00041254125412541255,No Host,Not in Group
SCP06U4,1.05,1.04819,1.04817,3,0,0,-0.0018100000000000893,3,0.0004761904761904762,No Host,Not in Group
Spock,0.839,0.839732,0.83981,-13,0,0,0.0007320000000000659,13,0.000595947556615018,No Host,Not in Group
Strolger,1.027,1.02781,1.02789,-12,0,0,0.0008099999999999774,12,0.00048685491723466414,No Host,Not in Group
Thames,0.954,0.954779,0.95486,-12,0,0,0.0007790000000000852,12,0.0005241090146750524,No Host,Not in Group
Thoth,1.305,1.304117,1.30411,2,0,0,-0.0008829999999999671,2,0.0003831417624521073,No Host,Not in Group
Vilas,0.935,0.935771,0.93585,-12,0,0,0.0007709999999999662,12,0.0053475935828877,No Host,Not in Group
Yowie,0.457,0.457582,0.45769,-22,0,0,0.0005819999999999714,22,0.0010940919037199124,No Host,Not in Group
camille,1.222,1.222887,1.22296,-10,0,0,0.0008870000000000822,10,0.0016366612111292963,No Host,Not in Group
carter,1.54,1.542947,1.5429,5,0,0,0.002947000000000033,5,0.025974025974025972,No Host,Not in Group
colfax,2.26,2.261295,2.26137,-7,0,0,0.0012950000000002682,7,0.008849557522123895,No Host,Not in Group
garner,1.07,1.070827,1.0709,-11,0,0,0.0008269999999999111,11,0.018691588785046728,No Host,Not in Group
geta,1.7,1.697016,1.69706,-5,0,0,-0.0029839999999998756,5,0.023529411764705882,No Host,Not in Group
Jay,1.03,1.030811,1.03089,-12,0,0,0.0008109999999998951,12,0.009708737864077669,No Host,Not in Group
Primo,1.55,1.549026,1.54901,1,0,0,-0.0009740000000000304,1,6.451612903225807e-05,No Host,Not in Group
rutledge,1.614,1.614988,1.61505,-7,0,0,0.0009879999999999889,7,0.003097893432465923,No Host,Not in Group
