SNID,zcmb,redshift_diff,radial_distance_m,angular_velocity
160099,0.101424,-0.00022600000000000398,1.3349714379792963e+25,-5.075246824048678e-24
300105,0.091812,-0.0002380000000000021,1.2309150806702132e+25,-5.796549747782064e-24
330075,0.057498,-0.001022000000000002,7.512435539686894e+24,-4.078409597758363e-23
360156,0.046726,0.00016599999999999948,6.013833695789249e+24,8.275178620726502e-24
370356,0.025965,-0.00045500000000000054,3.3360410006483354e+24,-4.0888456815575925e-23
420100,0.09632,-0.00021000000000000185,1.29007945858141e+25,-4.8800417494615666e-24
480058,0.033318,-0.0009219999999999923,4.3081499216105104e+24,-6.415947710860262e-23
490007,0.05513,-0.0002800000000000094,7.188267080861416e+24,-1.167762512101088e-23
1981B,0.007157,0.00032700000000000003,7.943646987362203e+23,1.2340947920012356e-22
500038,0.108099,0.00015900000000000636,1.4115798585178734e+25,3.376854701798534e-24
1981D,0.005515,-0.0006449999999999997,7.758634414041506e+23,-2.4922702255444287e-22
520001,0.06787,-0.00032000000000000084,8.892629336659291e+24,-1.0787988898235106e-23
530061,0.087718,-0.00021199999999998997,1.1762967259891817e+25,-5.403058572874197e-24
1986G,0.002705,0.001695,2.4514165964992327e+23,2.0728758099935586e-21
530086,0.050759,0.00023899999999999616,6.872292035997283e+24,1.0425982639662547e-23
1989B,0.003567,0.001497,3.178251705973399e+23,1.4120634586068756e-21
1990af,0.050177,0.0008369999999999975,6.683579211210172e+24,3.7543699179195467e-23
1990N,0.004463,0.001033,4.4865549030268975e+23,6.90252578665799e-22
590194,0.090152,-0.0002380000000000021,1.1829307482611095e+25,-6.0316806464693686e-24
1990O,0.030599,2.8999999999997778e-05,4.0524361149136906e+24,2.1453715827879248e-24
1990T,0.040142,0.0007419999999999996,5.350167164920293e+24,4.1577393187734887e-23
1990Y,0.038694,0.00011400000000000299,5.158414847857198e+24,6.625357056382877e-24
1991ag,0.013875,0.0008649999999999994,1.8797277449382795e+24,1.3795640186101237e-22
1991bg,0.004639,0.0010290000000000004,4.6728889947284564e+23,6.601621387326073e-22
1991M,0.007583,-0.000627,9.595544963439854e+23,-1.9589285640595415e-22
1991S,0.055548,-0.00042199999999999876,7.193024547032518e+24,-1.7588208749849506e-23
1991T,0.006934,0.0002840000000000004,7.651591425191674e+23,1.1127235282282118e-22
1991U,0.032749,0.0015390000000000022,4.193045670637421e+24,1.1003471679140147e-22
1992A,0.005869,-0.0007010000000000002,8.177555740774798e+23,-2.5698939844595735e-22
1992ae,0.074777,0.00037700000000000233,9.937818224083144e+24,1.137289434335855e-23
1992ag,0.02592,6.999999999999715e-05,3.29018431283242e+24,6.378205615457872e-24
1992al,0.01411,0.00046000000000000034,1.9313991136299885e+24,7.140136376101674e-23
1992aq,0.100029,8.899999999999186e-05,1.3347335646707414e+25,1.9990153442031323e-24
1992au,0.060314,0.0002040000000000028,8.061262123258932e+24,7.58661119026813e-24
1992bc,0.019758,-0.0003020000000000002,2.6647096631703786e+24,-3.397643036588155e-23
1992bg,0.035739,0.0005889999999999992,4.657559381510456e+24,3.791207868717183e-23
1992bh,0.0451,0.0006999999999999992,5.94683271387954e+24,3.5288485601791326e-23
1992bk,0.057936,0.0016560000000000116,7.677625337294659e+24,6.466274253269804e-23
1992bl,0.042503,0.0005729999999999971,5.72217458913298e+24,3.0020244184829614e-23
1992bo,0.018201,-2.9000000000001247e-05,2.508638342390562e+24,-3.465617636105968e-24
1992bp,0.078548,-3.200000000000425e-05,1.0439995208810748e+25,-9.189045075332062e-25
1992br,0.087555,0.00025499999999999134,1.1629361751586655e+25,6.573626173385425e-24
1992bs,0.063702,-1.8000000000004124e-05,8.464457381259964e+24,-6.37520398643437e-25
1992G,0.006105,-0.0008150000000000006,6.910219613528025e+23,-3.53578998837718e-22
1992J,0.045772,0.00046199999999999714,5.893971978645055e+24,2.3499283012851948e-23
1992K,0.011209,0.002019,1.3688287388969837e+24,4.421889718576055e-22
1992P,0.026425,-0.0009349999999999983,3.3452916293143705e+24,-8.379118453342414e-23
1993ag,0.050187,0.00033700000000000396,6.487862339004491e+24,1.5572164307281436e-23
1993ah,0.028277,-0.0006029999999999959,3.8720488559260114e+24,-4.6687130999736817e-23
1993B,0.070758,0.0005280000000000007,9.197767930800355e+24,1.72096555397899e-23
1993H,0.025107,0.00021700000000000191,3.198999544552934e+24,2.0336033963109587e-23
1993L,0.005526,-0.00042400000000000077,8.50264926246688e+23,-1.494969370936055e-22
1993O,0.051481,-0.0004590000000000011,6.67525364541074e+24,-2.0614158731871417e-23
1994D,0.002986,0.001926,2.4685963354504405e+23,2.338982140644889e-21
1998aq,0.00428,-0.0008000000000000004,4.9081192665219135e+23,-4.88647388900873e-22
1998bu,0.004059,0.0005390000000000004,3.824474194214975e+23,4.225107208369287e-22
1999aw,0.03928,0.0001799999999999996,5.021769847276055e+24,1.0745741856184565e-23
1999by,0.00257,-0.0006500000000000004,2.6430367617242404e+23,-7.372772884659984e-22
1999cp,0.010319,0.00016900000000000075,1.2444738592578586e+24,4.0711924179921486e-23
1999da,0.012498,-0.0008619999999999999,1.6776675845044613e+24,-1.5403593726365687e-22
1999dk,0.013934,0.00010399999999999993,1.9765950422554728e+24,1.577380038170216e-23
1999ee,0.010277,-0.00046299999999999814,1.4732286909850914e+24,-9.421748904522529e-23
2000bh,0.024212,9.20000000000018e-05,3.0455712605348416e+24,9.056069872145095e-24
2000bk,0.026684,-0.0006559999999999969,3.3696075675222336e+24,-5.83640226664767e-23
2000ca,0.024541,0.0006309999999999996,3.120897808243983e+24,6.061366075438353e-23
2000E,0.004222,-0.0012180000000000003,6.277212309095069e+23,-5.817028258147926e-22
2001ba,0.030658,0.00045800000000000354,3.9007258047907197e+24,3.5199845524996515e-23
2001bt,0.014725,7.499999999999868e-05,1.9713089687320243e+24,1.1405839828579449e-23
2001cn,0.015087,-7.300000000000362e-05,2.0026289543584567e+24,-1.092806003147593e-23
2001cz,0.01642,-0.0002699999999999994,2.041349442917717e+24,-3.9652183971160747e-23
2001el,0.003659,-0.00018100000000000017,5.122205244221577e+23,-1.0593569041227735e-22
2002cx,0.024998,-0.000841999999999999,3.1643757629743464e+24,-7.977094648163189e-23
2002er,0.008527,-0.0005330000000000005,1.1297660637990263e+24,-1.414358115667608e-22
2006ct,0.032167,-0.0007430000000000006,4.155911004135194e+24,-5.359734510011518e-23
2006ou,0.014618,0.0002480000000000017,1.7799531071831894e+24,4.176993724382914e-23
2007aj,0.030551,-0.0005190000000000021,3.9645551425863596e+24,-3.9245837201420984e-23
2007bj,0.017057,0.00040699999999999764,2.218565057791327e+24,5.49974993870456e-23
2007cb,0.037523,0.0008830000000000088,4.8357000592506695e+24,5.47421753149476e-23
2007cc,0.03002,0.0006700000000000039,3.8489222842609246e+24,5.218628281515712e-23
2007cf,0.033479,0.0014090000000000005,4.3521564836932195e+24,9.705707386779141e-23
2007cn,0.024121,-0.00029900000000000065,3.3484632734284397e+24,-2.676987549880494e-23
2007cs,0.016355,-0.0006849999999999981,2.3119964073182788e+24,-8.88227304679064e-23
2007ev,0.041532,-0.0008780000000000038,5.648962470833217e+24,-4.6595773911235905e-23
2007fq,0.041603,-0.0006470000000000017,5.610241982273958e+24,-3.457350341373008e-23
2007hg,0.028993,-0.00029699999999999865,3.87733492944946e+24,-2.2963804171191908e-23
2007hu,0.035183,-0.0003270000000000009,4.6496302712252833e+24,-2.1083855714868825e-23
2007if,0.073358,-0.00043199999999998795,9.845311937422795e+24,-1.3154518889718214e-23
2007ir,0.034572,-0.0010780000000000026,4.665488491795629e+24,-6.926954600623575e-23
2007is,0.02953,0.0008700000000000027,3.9023116268477543e+24,6.683716304601946e-23
2007kd,0.025062,-0.0007680000000000013,3.2012461258003994e+24,-7.192218239278116e-23
2007kf,0.046513,-0.0005070000000000005,6.1714908386261e+24,-2.4628534689656496e-23
2007kg,0.005983,-0.0009270000000000007,8.854173151776205e+23,-3.138718927246754e-22
2007kh,0.049438,-0.0008819999999999939,6.6075919043106e+24,-4.0017142672431125e-23
2007ob,0.032626,0.00019600000000000173,4.47875794457981e+24,1.311955736279765e-23
2007rx,0.031116,-0.0012239999999999994,4.2685043701846475e+24,-8.596593484947666e-23
2007ss,0.016187,-0.00033299999999999996,2.0578684226784934e+24,-4.851179376379247e-23
2007su,0.026604,-0.0007960000000000016,3.6780499576154527e+24,-6.488079262596851e-23
2007sw,0.025965,-0.00045500000000000054,3.3360410006483354e+24,-4.0888456815575925e-23
2008A,0.015554,-7.600000000000488e-05,2.1745584957086187e+24,-1.047763343821975e-23
2008050,0.046273,2.3000000000002185e-05,5.981192191781955e+24,1.1528180859117963e-24
2008051,0.038348,-0.0003820000000000004,4.991374924516227e+24,-2.2943722058126032e-23
2008ac,0.053531,-9.899999999999493e-05,6.978674265656683e+24,-4.252878442551249e-24
2008ad,0.056401,0.00026099999999999735,7.326630055337679e+24,1.067964820756777e-23
2008ae,0.031175,-0.00027499999999999747,3.96838754589086e+24,-2.0774918023156856e-23
2008ai,0.036,-0.0006300000000000056,4.637604453959438e+24,-4.0725605302270044e-23
2008at,0.03525,-0.0002400000000000041,4.625446484855506e+24,-1.555529615477734e-23
2008bw,0.032286,-0.000674000000000001,4.3164754874099423e+24,-4.681136665350194e-23
2008by,0.045837,-0.00047299999999999426,5.94683271387954e+24,-2.3844933842353016e-23
2008cm,0.011511,-0.00010899999999999972,1.4639780623190563e+24,-2.2320947808627937e-23
2008dr,0.03996,-0.0001799999999999996,5.443994969961503e+24,-9.912324081442247e-24
2008ds,0.019977,-0.0011929999999999996,2.783249861933711e+24,-1.2850172285484806e-22
2008dt,0.035183,-0.0003270000000000009,4.6496302712252833e+24,-2.1083855714868825e-23
2008gb,0.03641,-0.0015500000000000028,4.889618009189844e+24,-9.503366296235334e-23
2008hm,0.019178,-0.0014920000000000003,2.598633744127273e+24,-1.721251978455388e-22
2008Q,0.006975,-0.0002849999999999988,1.0593291340990754e+24,-8.065562229879033e-23
2008Z,0.021465,0.00028500000000000053,2.7251030531757777e+24,3.135325485413448e-23
2009bv,0.037485,-0.0009950000000000028,4.846668661811825e+24,-6.154608794703332e-23
2009do,0.040272,-0.0007179999999999964,5.238763165413616e+24,-4.108813054674599e-23
2009gf,0.019247,0.0006969999999999962,2.4376728053382665e+24,8.571919199673023e-23
2009jr,0.015618,-0.0003119999999999998,2.188566590545757e+24,-4.2738131569793954e-23
2009kk,0.012436,0.00023599999999999836,1.6993404859506e+24,4.1634399152458163e-23
04D3ez,0.263483,-0.00011699999999997823,3.4755933416673757e+25,-1.0092008511319769e-24
05D2ah,0.186268,0.00010799999999999699,2.4433553343759737e+25,1.325127991351624e-24
05D3ne,0.169701,-0.00014900000000001024,2.236683074792947e+25,-1.9971124539464824e-24
06D2fb,0.125805,0.00014499999999997848,1.6452903841733394e+25,2.6420811078789957e-24
06D3dt,0.282556,-0.00010399999999999299,3.72734259322161e+25,-8.364783985431783e-25
06D3fp,0.268484,-0.00011600000000000499,3.541669260710482e+25,-9.819077550179042e-25
06D3gn,0.250688,-0.00011200000000000099,3.3063596978141726e+25,-1.01552034154656e-24
2009lf,0.044051,-0.0007790000000000019,5.94683271387954e+24,-3.9271043262565054e-23
2009li,0.039293,-0.0006369999999999987,5.354131720062879e+24,-3.5667369749311445e-23
2009na,0.022038,3.799999999999984e-05,2.7743956887819344e+24,4.106160289270607e-24
2009nq,0.014487,-0.000393000000000001,2.0762375281724766e+24,-5.67461258142777e-23
2010A,0.019956,-2.3999999999999716e-05,2.7428113994793296e+24,-2.6232277557858156e-24
2010ag,0.033669,8.999999999995123e-06,4.4554992210766374e+24,6.055734695755495e-25
2010cr,0.022529,0.001188999999999999,2.848004262595955e+24,1.251589533216122e-22
2010dt,0.052915,-0.00024500000000000216,6.986603375941856e+24,-1.0512855569119673e-23
2010dw,0.038713,-0.0003070000000000017,5.037628067846401e+24,-1.8269765724357306e-23
2010H,0.016055,-0.00043500000000000136,2.008311483396164e+24,-6.493500650081952e-23
2010Y,0.011146,-0.0009139999999999999,1.4244646627312792e+24,-1.9236019943563258e-22
PTF10bjs,0.03055,-0.0006700000000000005,3.966405268319567e+24,-5.0640550642748156e-23
1993ac,0.049317,-0.0007129999999999984,6.524336246316286e+24,-3.276226339111298e-23
1993ae,0.018646,-0.0014440000000000008,2.599030199641531e+24,-1.6656224672253044e-22
1994ae,0.005396,-0.00048400000000000006,5.646848041423839e+23,-2.569567103764554e-22
1994M,0.024259,-0.0003809999999999994,3.0504608785440316e+24,-3.744382604654705e-23
1994Q,0.029449,0.0008690000000000017,3.8931931500198053e+24,6.691670203947503e-23
1994S,0.016189,0.00030900000000000025,2.0143904679481295e+24,4.5987047196643823e-23
1994T,0.035641,-0.00018900000000000167,4.568224738964177e+24,-1.2403237099680884e-23
1995ac,0.048666,6.600000000000356e-05,6.594905327854323e+24,3.0002405257330073e-24
1995ak,0.021949,-0.0001010000000000004,2.9997145727189263e+24,-1.0093973117767451e-23
1995al,0.006228,-0.0007419999999999996,7.066158782469755e+23,-3.1480470604178925e-22
1995bd,0.015223,-0.00013699999999999997,2.0338167881468024e+24,-2.0194329688577342e-23
1995D,0.007681,-0.00037899999999999913,8.670482096836369e+23,-1.3104385697706148e-22
1995E,0.01165,-0.0004899999999999991,1.5279395519527832e+24,-9.614143716108163e-23
1996ab,0.123483,-3.700000000000925e-05,1.6254676084604076e+25,-6.82407996829237e-25
1996ai,0.003855,-0.0006550000000000002,4.091420907149123e+23,-4.799409898084167e-22
1996bk,0.006998,-0.0007919999999999993,8.80792000844603e+23,-2.695705984027099e-22
1996bl,0.034811,0.00022099999999999898,4.757466171103632e+24,1.3926348782135457e-23
1996bo,0.016314,-0.00033600000000000296,2.2847731286725191e+24,-4.408764468729829e-23
1996bv,0.016726,-0.00026400000000000035,2.202310381706723e+24,-3.593735450253156e-23
1996C,0.028748,-0.0003820000000000004,3.7313071483641957e+24,-3.0691849907399336e-23
1996X,0.00777,0.0015700000000000002,8.940071846532242e+23,5.264769312145624e-22
1996Z,0.008674,0.0005039999999999992,9.997286551221937e+23,1.511364089224109e-22
1997bp,0.009312,0.0006720000000000007,1.0804734281928693e+24,1.8645579476484693e-22
1997br,0.00801,0.00136,9.234770445464496e+23,4.415028454553993e-22
1997cn,0.016935,0.0006949999999999977,2.1325342111972028e+24,9.770336026310619e-23
1997cw,0.015937,-0.00035299999999999915,2.2627037717121218e+24,-4.677003635960873e-23
1997dg,0.029619,-0.0003410000000000045,4.0715981314361917e+24,-2.510788758563989e-23
1997do,0.010478,-0.0002520000000000005,1.3373766014324656e+24,-5.648947299891513e-23
1997dt,0.006071,-0.0007590000000000001,9.641798106770028e+23,-2.3599589319572055e-22
1997E,0.013528,-0.0008619999999999999,1.7892037358492244e+24,-1.4443357881395404e-22
1997Y,0.016486,-0.00043400000000000036,2.108086121151254e+24,-6.17194551335243e-23
1998ab,0.027903,-0.0006670000000000009,3.5883188595549144e+24,-5.572569699416372e-23
1998bp,0.010165,-0.0004349999999999996,1.3790044304296222e+24,-9.456802048806426e-23
1998co,0.016838,-0.0004620000000000006,2.3702753679142984e+24,-5.843376574337672e-23
1998D,0.013218,2.8000000000000247e-05,1.6596949345247366e+24,5.0576697255533884e-24
1998de,0.015395,-0.0005449999999999986,2.176672925117998e+24,-7.506267373686486e-23
1998dh,0.007726,-0.0004540000000000013,1.1852698357952353e+24,-1.1483104675542734e-22
1998dk,0.011972,-0.00020799999999999985,1.7395146447288087e+24,-3.584725857465915e-23
1998dm,0.005665,-0.0006449999999999997,8.811884563588616e+23,-2.194378898346032e-22
1998dx,0.053888,-0.00037200000000000427,7.165801268386759e+24,-1.5563199452377285e-23
1998ec,0.020142,-0.0008079999999999997,2.631671703648826e+24,-9.20450319574982e-23
1998ef,0.0166,-0.0008200000000000013,2.3273260205362797e+24,-1.056275800600358e-22
1998eg,0.023509,-0.0004310000000000008,3.2720795110146094e+24,-3.948881711555185e-23
1998es,0.009567,-9.299999999999933e-05,1.396977080409347e+24,-1.9957878325269374e-23
1998V,0.017177,-0.00035299999999999915,2.3240222245841243e+24,-4.553602652958152e-23
1999aa,0.01524,-0.00011000000000000246,1.9058938088793495e+24,-1.7302732306681373e-23
1999ac,0.009793,-0.0003770000000000006,1.252270817704945e+24,-9.025344603425063e-23
1999cc,0.031459,0.00015899999999999942,4.130670003060729e+24,1.1539774609610475e-23
1999cl,0.008535,2.499999999999898e-05,9.846633455803656e+23,7.611547117743288e-24
1999cw,0.011166,-0.00020399999999999932,1.6287714044125628e+24,-3.754833935954142e-23
1999dq,0.013541,0.00022099999999999898,1.8937358397754182e+24,3.498594250920281e-23
1999ef,0.037716,-9.40000000000038e-05,5.13502397251594e+24,-5.487898635494377e-24
1999ej,0.01277,0.0009499999999999977,1.8135196740570873e+24,1.5704424891231374e-22
1999ek,0.01761,3.0000000000002247e-05,2.3155645069466063e+24,3.884052339297692e-24
1999gd,0.018997,-0.00037299999999999833,2.4026525682454203e+24,-4.6541305352217416e-23
1999gh,0.008828,0.0008480000000000015,1.0182299124542635e+24,2.496724966282304e-22
1999gp,0.026028,-0.0008820000000000008,3.5349295169680847e+24,-7.480119382487465e-23
1999X,0.025783,-0.0006969999999999997,3.3090820256787485e+24,-6.314601499886956e-23
2000B,0.019402,0.00023199999999999957,2.5295183328081837e+24,2.7496084671102504e-23
2000ce,0.016458,-0.0007619999999999988,2.1489210391198936e+24,-1.0630537317907208e-22
2000cf,0.036456,-0.0006139999999999965,4.8136307022902724e+24,-3.823986105216157e-23
2000cn,0.023198,-0.0002119999999999969,3.104643132159379e+24,-2.0471274278726468e-23
2000cx,0.006975,-0.0002849999999999988,1.0593291340990754e+24,-8.065562229879033e-23
2000dk,0.016488,-0.0008120000000000002,2.311203496289762e+24,-1.0532671670269937e-22
2000fa,0.021806,-0.0005940000000000008,2.81153035528416e+24,-6.333800370225847e-23
ASASSN-14eu,0.023407,0.0008669999999999997,3.002754064994909e+24,8.656055589635531e-23
ASASSN-14fa,0.021744,-0.0004459999999999985,2.942889282341855e+24,-4.5434069528296867e-23
ASASSN-14kd,0.022742,-0.0003180000000000023,3.171644114069088e+24,-3.005822791438322e-23
ASASSN-14lw,0.020266,0.0004960000000000034,2.7619734160018306e+24,5.383725212795547e-23
iPTF13dge,0.015812,-0.0008080000000000032,2.0956638483711498e+24,-1.155873859504116e-22
iPTF13ebh,0.012383,0.0012429999999999993,1.739646796566895e+24,2.142055651925379e-22
iPTF14atg,0.022238,0.0015779999999999995,2.8140412402077984e+24,1.681114306231939e-22
iPTF14bdn,0.016355,0.00032500000000000237,2.058793485545097e+24,4.732507147223848e-23
LSQ11ot,0.027346,0.00020599999999999785,3.6128991014389497e+24,1.709354305615748e-23
LSQ12gdj,0.028862,-0.0006080000000000009,3.952793628996687e+24,-4.611265640758121e-23
LSQ13crf,0.059345,-0.0003949999999999995,7.929110285172719e+24,-1.493459122790097e-23
LSQ13ddu,0.058181,0.0007109999999999964,7.724803543491436e+24,2.759325029276522e-23
LSQ13ry,0.031075,-0.00010500000000000093,3.9442037595210833e+24,-7.980877766269978e-24
PS1-14xw,0.0244,0.0002500000000000002,3.212214728361555e+24,2.3332224286957498e-23
PTF09dnp,0.037572,-0.0006180000000000005,4.929792167968052e+24,-3.758205878288879e-23
